season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system
23,7,Ryan Lochte,8,eliminated,7,4,33.0,40.0,0.825,8,0.11978221415607984,6.5,False,Percent
23,8,Ryan Lochte,8,eliminated,7,3,26.0,30.0,0.8666666666666667,7,0.12935336254065924,5.0,True,Percent
23,1,Calvin Johnson Jr.,99,finalist,3,4,26.0,40.0,0.65,13,0.0787878787878788,5.5,False,Percent
23,2,Calvin Johnson Jr.,99,finalist,3,4,28.0,40.0,0.7,13,0.07954545454545453,6.0,False,Percent
23,3,Calvin Johnson Jr.,99,finalist,3,4,32.0,40.0,0.8,12,0.09846153846153846,1.0,False,Percent
23,4,Calvin Johnson Jr.,99,finalist,3,3,23.0,30.0,0.7666666666666667,11,0.08812260536398468,7.0,False,Percent
23,5,Calvin Johnson Jr.,99,finalist,3,3,24.0,30.0,0.8,9,0.10434782608695653,7.5,False,Percent
23,6,Calvin Johnson Jr.,99,finalist,3,4,37.0,40.0,0.925,9,0.12131147540983607,3.5,False,Percent
23,7,Calvin Johnson Jr.,99,finalist,3,4,37.0,40.0,0.925,8,0.13430127041742287,1.5,False,Percent
23,8,Calvin Johnson Jr.,99,finalist,3,3,30.0,30.0,1.0,7,0.1492538798546068,3.5,False,Percent
23,9,Calvin Johnson Jr.,99,finalist,3,4,37.0,40.0,0.925,6,0.1629955947136564,4.0,False,Percent
23,10,Calvin Johnson Jr.,99,finalist,3,3,28.0,30.0,0.9333333333333333,5,0.19112627986348124,5.0,False,Percent
23,11,Calvin Johnson Jr.,99,finalist,3,4,38.3331,40.0,0.9583275,4,0.25191616266698036,3.0,False,Percent
23,1,Laurie Hernandez,99,finalist,1,4,31.0,40.0,0.775,13,0.09393939393939395,1.5,False,Percent
23,2,Laurie Hernandez,99,finalist,1,4,32.0,40.0,0.8,13,0.09090909090909091,1.0,False,Percent
23,3,Laurie Hernandez,99,finalist,1,4,31.0,40.0,0.775,12,0.09538461538461539,2.0,False,Percent
23,4,Laurie Hernandez,99,finalist,1,3,30.0,30.0,1.0,11,0.1149425287356322,1.0,False,Percent
23,5,Laurie Hernandez,99,finalist,1,3,25.0,30.0,0.8333333333333334,9,0.10869565217391304,5.0,False,Percent
23,6,Laurie Hernandez,99,finalist,1,4,37.0,40.0,0.925,9,0.12131147540983607,3.5,False,Percent
23,7,Laurie Hernandez,99,finalist,1,4,34.5,40.0,0.8625,8,0.1252268602540835,4.0,False,Percent
23,8,Laurie Hernandez,99,finalist,1,3,33.0,30.0,1.1,7,0.1641792678400675,2.0,False,Percent
23,9,Laurie Hernandez,99,finalist,1,4,40.0,40.0,1.0,6,0.1762114537444934,1.5,False,Percent
23,10,Laurie Hernandez,99,finalist,1,3,30.0,30.0,1.0,5,0.20477815699658705,1.5,False,Percent
23,11,Laurie Hernandez,99,finalist,1,4,39.333200000000005,40.0,0.9833300000000001,4,0.2584885858282496,1.0,False,Percent
23,1,Amber Rose,6,eliminated,9,4,24.0,40.0,0.6,13,0.07272727272727272,9.5,False,Percent
23,2,Amber Rose,6,eliminated,9,4,24.0,40.0,0.6,13,0.06818181818181818,11.0,False,Percent
23,3,Amber Rose,6,eliminated,9,4,25.0,40.0,0.625,12,0.07692307692307693,9.0,False,Percent
23,4,Amber Rose,6,eliminated,9,3,24.0,30.0,0.8,11,0.09195402298850576,4.5,False,Percent
23,5,Amber Rose,6,eliminated,9,3,24.0,30.0,0.8,9,0.10434782608695653,7.5,False,Percent
23,6,Amber Rose,6,eliminated,9,4,28.0,40.0,0.7,9,0.09180327868852459,9.0,True,Percent
23,1,Rick Perry,3,eliminated,12,4,20.0,40.0,0.5,13,0.06060606060606061,13.0,False,Percent
23,2,Rick Perry,3,eliminated,12,4,22.0,40.0,0.55,13,0.0625,13.0,False,Percent
23,3,Rick Perry,3,eliminated,12,4,23.0,40.0,0.575,12,0.07076923076923076,11.5,True,Percent
23,1,James Hinchcliffe,99,finalist,2,4,31.0,40.0,0.775,13,0.09393939393939395,1.5,False,Percent
23,2,James Hinchcliffe,99,finalist,2,4,29.0,40.0,0.725,13,0.08238636363636363,4.5,False,Percent
23,3,James Hinchcliffe,99,finalist,2,4,29.0,40.0,0.725,12,0.08923076923076922,4.0,False,Percent
23,4,James Hinchcliffe,99,finalist,2,3,28.0,30.0,0.9333333333333333,11,0.10727969348659006,2.0,False,Percent
23,5,James Hinchcliffe,99,finalist,2,3,29.0,30.0,0.9666666666666667,9,0.12608695652173912,1.0,False,Percent
23,6,James Hinchcliffe,99,finalist,2,4,38.0,40.0,0.95,9,0.12459016393442622,2.0,False,Percent
23,7,James Hinchcliffe,99,finalist,2,4,37.0,40.0,0.925,8,0.13430127041742287,1.5,False,Percent
23,8,James Hinchcliffe,99,finalist,2,3,34.9998,30.0,1.16666,7,0.1741285314711756,1.0,False,Percent
23,9,James Hinchcliffe,99,finalist,2,4,36.0,40.0,0.9,6,0.15859030837004406,5.5,False,Percent
23,10,James Hinchcliffe,99,finalist,2,3,29.5,30.0,0.9833333333333333,5,0.20136518771331058,3.0,False,Percent
23,11,James Hinchcliffe,99,finalist,2,4,38.9998,40.0,0.9749950000000001,4,0.2562975590489603,2.0,False,Percent
23,1,Babyface,4,eliminated,11,4,26.0,40.0,0.65,13,0.0787878787878788,5.5,False,Percent
23,2,Babyface,4,eliminated,11,4,30.0,40.0,0.75,13,0.08522727272727272,3.0,False,Percent
23,3,Babyface,4,eliminated,11,4,25.0,40.0,0.625,12,0.07692307692307693,9.0,False,Percent
23,4,Babyface,4,eliminated,11,3,18.0,30.0,0.6,11,0.06896551724137931,11.0,True,Percent
23,1,Vanilla Ice,4,eliminated,10,4,25.0,40.0,0.625,13,0.07575757575757576,7.5,False,Percent
23,2,Vanilla Ice,4,eliminated,10,4,26.0,40.0,0.65,13,0.07386363636363635,8.5,False,Percent
23,3,Vanilla Ice,4,eliminated,10,4,23.0,40.0,0.575,12,0.07076923076923076,11.5,False,Percent
23,4,Vanilla Ice,4,eliminated,10,3,23.0,30.0,0.7666666666666667,11,0.08812260536398468,7.0,True,Percent
23,1,Jana Kramer,11,eliminated,4,4,27.0,40.0,0.675,13,0.08181818181818182,3.5,False,Percent
23,2,Jana Kramer,11,eliminated,4,4,29.0,40.0,0.725,13,0.08238636363636363,4.5,False,Percent
23,3,Jana Kramer,11,eliminated,4,4,26.0,40.0,0.65,12,0.08,7.0,False,Percent
23,4,Jana Kramer,11,eliminated,4,3,23.0,30.0,0.7666666666666667,11,0.08812260536398468,7.0,False,Percent
23,5,Jana Kramer,11,eliminated,4,3,26.0,30.0,0.8666666666666667,9,0.11304347826086956,4.0,False,Percent
23,6,Jana Kramer,11,eliminated,4,4,40.0,40.0,1.0,9,0.13114754098360656,1.0,False,Percent
23,7,Jana Kramer,11,eliminated,4,4,34.5,40.0,0.8625,8,0.1252268602540835,4.0,False,Percent
23,8,Jana Kramer,11,eliminated,4,3,30.0,30.0,1.0,7,0.1492538798546068,3.5,False,Percent
23,9,Jana Kramer,11,eliminated,4,4,40.0,40.0,1.0,6,0.1762114537444934,1.5,False,Percent
23,10,Jana Kramer,11,eliminated,4,3,29.0,30.0,0.9666666666666667,5,0.19795221843003416,4.0,False,Percent
23,11,Jana Kramer,11,eliminated,4,4,35.5,40.0,0.8875,4,0.23329769245580978,4.0,True,Percent
23,1,Terra Jole,10,eliminated,5,4,25.0,40.0,0.625,13,0.07575757575757576,7.5,False,Percent
23,2,Terra Jole,10,eliminated,5,4,31.0,40.0,0.775,13,0.08806818181818181,2.0,False,Percent
23,3,Terra Jole,10,eliminated,5,4,30.0,40.0,0.75,12,0.09230769230769231,3.0,False,Percent
23,4,Terra Jole,10,eliminated,5,3,25.0,30.0,0.8333333333333334,11,0.09578544061302684,3.0,False,Percent
23,5,Terra Jole,10,eliminated,5,3,27.0,30.0,0.9,9,0.11739130434782609,2.5,False,Percent
23,6,Terra Jole,10,eliminated,5,4,30.0,40.0,0.75,9,0.09836065573770492,7.5,False,Percent
23,7,Terra Jole,10,eliminated,5,4,34.5,40.0,0.8625,8,0.1252268602540835,4.0,False,Percent
23,8,Terra Jole,10,eliminated,5,3,24.0,30.0,0.8,7,0.11940310388368545,6.0,False,Percent
23,9,Terra Jole,10,eliminated,5,4,38.0,40.0,0.95,6,0.16740088105726872,3.0,False,Percent
23,10,Terra Jole,10,eliminated,5,3,30.0,30.0,1.0,5,0.20477815699658705,1.5,True,Percent
24,1,Charo,3,eliminated,11,4,21.0,40.0,0.525,12,0.06953642384105961,10.0,False,Percent
24,2,Charo,3,eliminated,11,4,25.0,40.0,0.625,12,0.07621951219512196,9.5,False,Percent
24,3,Charo,3,eliminated,11,4,24.0,40.0,0.6,11,0.07619047619047618,10.0,True,Percent
24,1,Mr. T,4,eliminated,10,4,20.0,40.0,0.5,12,0.06622516556291391,11.0,False,Percent
24,2,Mr. T,4,eliminated,10,4,22.0,40.0,0.55,12,0.06707317073170734,11.5,False,Percent
24,3,Mr. T,4,eliminated,10,4,24.0,40.0,0.6,11,0.07619047619047618,10.0,False,Percent
24,4,Mr. T,4,eliminated,10,4,28.0,40.0,0.7,10,0.08588957055214723,10.0,True,Percent
24,1,Heather Morris,6,eliminated,8,4,28.0,40.0,0.7,12,0.09271523178807947,4.0,False,Percent
24,2,Heather Morris,6,eliminated,8,4,30.0,40.0,0.75,12,0.09146341463414635,3.0,False,Percent
24,3,Heather Morris,6,eliminated,8,4,33.0,40.0,0.825,11,0.10476190476190475,2.5,False,Percent
24,4,Heather Morris,6,eliminated,8,4,35.0,40.0,0.875,10,0.10736196319018404,3.0,False,Percent
24,5,Heather Morris,6,eliminated,8,4,34.0,40.0,0.85,9,0.1118421052631579,4.5,False,Percent
24,6,Heather Morris,6,eliminated,8,4,37.0,40.0,0.925,8,0.13754646840148702,1.0,True,Percent
24,1,Nancy Kerrigan,7,eliminated,7,4,28.0,40.0,0.7,12,0.09271523178807947,4.0,False,Percent
24,2,Nancy Kerrigan,7,eliminated,7,4,28.0,40.0,0.7,12,0.08536585365853659,6.0,False,Percent
24,3,Nancy Kerrigan,7,eliminated,7,4,33.0,40.0,0.825,11,0.10476190476190475,2.5,False,Percent
24,4,Nancy Kerrigan,7,eliminated,7,4,33.0,40.0,0.825,10,0.10122699386503066,4.0,False,Percent
24,5,Nancy Kerrigan,7,eliminated,7,4,36.0,40.0,0.9,9,0.11842105263157895,3.0,False,Percent
24,6,Nancy Kerrigan,7,eliminated,7,4,33.5,40.0,0.8375,8,0.12453531598513012,5.0,False,Percent
24,7,Nancy Kerrigan,7,eliminated,7,4,36.0,40.0,0.9,7,0.1422924901185771,4.0,True,Percent
24,1,Bonner Bolton,8,eliminated,5,4,22.0,40.0,0.55,12,0.07284768211920531,9.0,False,Percent
24,2,Bonner Bolton,8,eliminated,5,4,28.0,40.0,0.7,12,0.08536585365853659,6.0,False,Percent
24,3,Bonner Bolton,8,eliminated,5,4,24.0,40.0,0.6,11,0.07619047619047618,10.0,False,Percent
24,4,Bonner Bolton,8,eliminated,5,4,32.0,40.0,0.8,10,0.09815950920245399,5.5,False,Percent
24,5,Bonner Bolton,8,eliminated,5,4,30.0,40.0,0.75,9,0.09868421052631579,8.0,False,Percent
24,6,Bonner Bolton,8,eliminated,5,4,31.5,40.0,0.7875,8,0.1171003717472119,6.0,False,Percent
24,7,Bonner Bolton,8,eliminated,5,4,31.0,40.0,0.775,7,0.1225296442687747,7.0,False,Percent
24,8,Bonner Bolton,8,eliminated,5,4,29.0,40.0,0.725,5,0.166189111747851,5.0,True,Percent
24,1,Simone Biles,9,eliminated,4,4,32.0,40.0,0.8,12,0.10596026490066227,1.0,False,Percent
24,2,Simone Biles,9,eliminated,4,4,29.0,40.0,0.725,12,0.08841463414634147,4.0,False,Percent
24,3,Simone Biles,9,eliminated,4,4,32.0,40.0,0.8,11,0.10158730158730159,4.0,False,Percent
24,4,Simone Biles,9,eliminated,4,4,36.0,40.0,0.9,10,0.11042944785276074,2.0,False,Percent
24,5,Simone Biles,9,eliminated,4,4,38.0,40.0,0.95,9,0.125,2.0,False,Percent
24,6,Simone Biles,9,eliminated,4,4,34.5,40.0,0.8625,8,0.12825278810408924,4.0,False,Percent
24,7,Simone Biles,9,eliminated,4,4,39.0,40.0,0.975,7,0.1541501976284585,2.5,False,Percent
24,8,Simone Biles,9,eliminated,4,4,36.0,40.0,0.9,5,0.20630372492836677,3.0,False,Percent
24,9,Simone Biles,9,eliminated,4,4,40.0,40.0,1.0,4,0.264026402640264,1.0,True,Percent
24,1,David Ross,99,finalist,2,4,28.0,40.0,0.7,12,0.09271523178807947,4.0,False,Percent
24,2,David Ross,99,finalist,2,4,27.0,40.0,0.675,12,0.08231707317073172,8.0,False,Percent
24,3,David Ross,99,finalist,2,4,31.0,40.0,0.775,11,0.09841269841269841,5.0,False,Percent
24,4,David Ross,99,finalist,2,4,31.0,40.0,0.775,10,0.09509202453987729,7.0,False,Percent
24,5,David Ross,99,finalist,2,4,29.0,40.0,0.725,9,0.09539473684210527,9.0,False,Percent
24,6,David Ross,99,finalist,2,4,31.0,40.0,0.775,8,0.11524163568773235,7.0,False,Percent
24,7,David Ross,99,finalist,2,4,32.0,40.0,0.8,7,0.12648221343873517,6.0,False,Percent
24,8,David Ross,99,finalist,2,4,32.5,40.0,0.8125,5,0.1862464183381089,4.0,False,Percent
24,9,David Ross,99,finalist,2,4,35.0,40.0,0.875,4,0.23102310231023102,4.0,False,Percent
24,10,David Ross,99,finalist,2,4,36.3333,40.0,0.9083325,3,0.3150292500591764,3.0,False,Percent
24,1,Rashad Jennings,99,finalist,1,4,31.0,40.0,0.775,12,0.10264900662251657,2.0,False,Percent
24,2,Rashad Jennings,99,finalist,1,4,32.0,40.0,0.8,12,0.09756097560975611,1.5,False,Percent
24,3,Rashad Jennings,99,finalist,1,4,28.0,40.0,0.7,11,0.08888888888888888,6.0,False,Percent
24,4,Rashad Jennings,99,finalist,1,4,39.0,40.0,0.975,10,0.11963190184049079,1.0,False,Percent
24,5,Rashad Jennings,99,finalist,1,4,32.0,40.0,0.8,9,0.10526315789473685,6.5,False,Percent
24,6,Rashad Jennings,99,finalist,1,4,35.0,40.0,0.875,8,0.13011152416356878,3.0,False,Percent
24,7,Rashad Jennings,99,finalist,1,4,39.0,40.0,0.975,7,0.1541501976284585,2.5,False,Percent
24,8,Rashad Jennings,99,finalist,1,4,37.5,40.0,0.9375,5,0.21489971346704873,2.0,False,Percent
24,9,Rashad Jennings,99,finalist,1,4,38.5,40.0,0.9625,4,0.25412541254125415,2.0,False,Percent
24,10,Rashad Jennings,99,finalist,1,4,39.6666,40.0,0.991665,3,0.3439307536171316,1.0,False,Percent
24,1,Chris Kattan,2,eliminated,12,4,17.0,40.0,0.425,12,0.056291390728476824,12.0,False,Percent
24,2,Chris Kattan,2,eliminated,12,4,22.0,40.0,0.55,12,0.06707317073170734,11.5,True,Percent
24,1,Erika Jayne,5,eliminated,9,4,24.0,40.0,0.6,12,0.07947019867549669,7.5,False,Percent
24,2,Erika Jayne,5,eliminated,9,4,28.0,40.0,0.7,12,0.08536585365853659,6.0,False,Percent
24,3,Erika Jayne,5,eliminated,9,4,26.0,40.0,0.65,11,0.08253968253968254,7.5,False,Percent
24,4,Erika Jayne,5,eliminated,9,4,30.0,40.0,0.75,10,0.09202453987730061,8.5,False,Percent
24,5,Erika Jayne,5,eliminated,9,4,32.0,40.0,0.8,9,0.10526315789473685,6.5,True,Percent
24,1,Normani,99,finalist,3,4,27.0,40.0,0.675,12,0.08940397350993379,6.0,False,Percent
24,2,Normani,99,finalist,3,4,32.0,40.0,0.8,12,0.09756097560975611,1.5,False,Percent
24,3,Normani,99,finalist,3,4,34.0,40.0,0.85,11,0.10793650793650793,1.0,False,Percent
24,4,Normani,99,finalist,3,4,32.0,40.0,0.8,10,0.09815950920245399,5.5,False,Percent
24,5,Normani,99,finalist,3,4,39.0,40.0,0.975,9,0.12828947368421054,1.0,False,Percent
24,6,Normani,99,finalist,3,4,36.0,40.0,0.9,8,0.1338289962825279,2.0,False,Percent
24,7,Normani,99,finalist,3,4,42.0,40.0,1.05,7,0.16600790513833993,1.0,False,Percent
24,8,Normani,99,finalist,3,4,39.5,40.0,0.9875,5,0.22636103151862466,1.0,False,Percent
24,9,Normani,99,finalist,3,4,38.0,40.0,0.95,4,0.2508250825082508,3.0,False,Percent
24,10,Normani,99,finalist,3,4,39.333200000000005,40.0,0.9833300000000001,3,0.34103999632369203,2.0,False,Percent
24,1,Nick Viall,7,eliminated,6,4,24.0,40.0,0.6,12,0.07947019867549669,7.5,False,Percent
24,2,Nick Viall,7,eliminated,6,4,25.0,40.0,0.625,12,0.07621951219512196,9.5,False,Percent
24,3,Nick Viall,7,eliminated,6,4,26.0,40.0,0.65,11,0.08253968253968254,7.5,False,Percent
24,4,Nick Viall,7,eliminated,6,4,30.0,40.0,0.75,10,0.09202453987730061,8.5,False,Percent
24,5,Nick Viall,7,eliminated,6,4,34.0,40.0,0.85,9,0.1118421052631579,4.5,False,Percent
24,6,Nick Viall,7,eliminated,6,4,30.5,40.0,0.7625,8,0.11338289962825279,8.0,False,Percent
24,7,Nick Viall,7,eliminated,6,4,34.0,40.0,0.85,7,0.13438735177865613,5.0,True,Percent
25,1,Sasha Pieterse,5,eliminated,10,3,18.0,30.0,0.6,13,0.07531380753138076,8.0,False,Percent
25,2,Sasha Pieterse,5,eliminated,10,3,22.5,30.0,0.75,13,0.08226691042047532,4.5,False,Percent
25,3,Sasha Pieterse,5,eliminated,10,3,19.0,30.0,0.6333333333333333,11,0.0778688524590164,11.0,False,Percent
25,4,Sasha Pieterse,5,eliminated,10,3,24.0,30.0,0.8,11,0.0885608856088561,6.5,False,Percent
25,5,Sasha Pieterse,5,eliminated,10,3,24.0,30.0,0.8,10,0.09195402298850576,8.5,True,Percent
25,1,Frankie Muniz,99,finalist,3,3,19.0,30.0,0.6333333333333333,13,0.0794979079497908,5.5,False,Percent
25,2,Frankie Muniz,99,finalist,3,3,24.0,30.0,0.8,13,0.08775137111517367,1.5,False,Percent
25,3,Frankie Muniz,99,finalist,3,3,21.0,30.0,0.7,11,0.0860655737704918,8.0,False,Percent
25,4,Frankie Muniz,99,finalist,3,3,24.0,30.0,0.8,11,0.0885608856088561,6.5,False,Percent
25,5,Frankie Muniz,99,finalist,3,3,29.0,30.0,0.9666666666666667,10,0.11111111111111112,2.0,False,Percent
25,6,Frankie Muniz,99,finalist,3,4,31.0,40.0,0.775,9,0.10130718954248366,6.5,False,Percent
25,7,Frankie Muniz,99,finalist,3,3,30.0,30.0,1.0,8,0.13953488372093023,1.0,False,Percent
25,8,Frankie Muniz,99,finalist,3,3,26.5,30.0,0.8833333333333333,6,0.1693290734824281,3.0,False,Percent
25,9,Frankie Muniz,99,finalist,3,3,25.5,30.0,0.85,5,0.18888888888888888,4.0,False,Percent
25,10,Frankie Muniz,99,finalist,3,4,38.8887,40.0,0.9722175,4,0.2486669433277468,3.0,False,Percent
25,1,Jordan Fisher,99,finalist,1,3,22.0,30.0,0.7333333333333333,13,0.09205020920502091,1.5,False,Percent
25,2,Jordan Fisher,99,finalist,1,3,24.0,30.0,0.8,13,0.08775137111517367,1.5,False,Percent
25,3,Jordan Fisher,99,finalist,1,3,25.0,30.0,0.8333333333333334,11,0.10245901639344264,2.0,False,Percent
25,4,Jordan Fisher,99,finalist,1,3,29.0,30.0,0.9666666666666667,11,0.10701107011070111,1.0,False,Percent
25,5,Jordan Fisher,99,finalist,1,3,30.0,30.0,1.0,10,0.1149425287356322,1.0,False,Percent
25,6,Jordan Fisher,99,finalist,1,4,39.0,40.0,0.975,9,0.12745098039215685,2.0,False,Percent
25,7,Jordan Fisher,99,finalist,1,3,27.0,30.0,0.9,8,0.1255813953488372,4.5,False,Percent
25,8,Jordan Fisher,99,finalist,1,3,30.0,30.0,1.0,6,0.19169329073482427,1.0,False,Percent
25,9,Jordan Fisher,99,finalist,1,3,29.0,30.0,0.9666666666666667,5,0.21481481481481482,1.0,False,Percent
25,10,Jordan Fisher,99,finalist,1,4,40.0,40.0,1.0,4,0.2557729554628947,1.5,False,Percent
25,1,Derek Fisher,4,eliminated,11,3,18.0,30.0,0.6,13,0.07531380753138076,8.0,False,Percent
25,2,Derek Fisher,4,eliminated,11,3,19.0,30.0,0.6333333333333333,13,0.06946983546617916,11.5,False,Percent
25,3,Derek Fisher,4,eliminated,11,3,21.0,30.0,0.7,11,0.0860655737704918,8.0,False,Percent
25,4,Derek Fisher,4,eliminated,11,3,23.0,30.0,0.7666666666666667,11,0.08487084870848709,10.0,True,Percent
25,1,Nikki Bella,7,eliminated,8,3,20.0,30.0,0.6666666666666666,13,0.08368200836820083,4.0,False,Percent
25,2,Nikki Bella,7,eliminated,8,3,19.5,30.0,0.65,13,0.0712979890310786,9.5,False,Percent
25,3,Nikki Bella,7,eliminated,8,3,21.0,30.0,0.7,11,0.0860655737704918,8.0,False,Percent
25,4,Nikki Bella,7,eliminated,8,3,24.0,30.0,0.8,11,0.0885608856088561,6.5,False,Percent
25,5,Nikki Bella,7,eliminated,8,3,27.0,30.0,0.9,10,0.10344827586206898,4.5,False,Percent
25,6,Nikki Bella,7,eliminated,8,4,36.0,40.0,0.9,9,0.11764705882352941,4.5,False,Percent
25,7,Nikki Bella,7,eliminated,8,3,24.0,30.0,0.8,8,0.11162790697674418,8.0,True,Percent
25,1,Terrell Owens,8,eliminated,6,3,15.0,30.0,0.5,13,0.06276150627615062,12.0,False,Percent
25,2,Terrell Owens,8,eliminated,6,3,19.5,30.0,0.65,13,0.0712979890310786,9.5,False,Percent
25,3,Terrell Owens,8,eliminated,6,3,21.0,30.0,0.7,11,0.0860655737704918,8.0,False,Percent
25,4,Terrell Owens,8,eliminated,6,3,24.0,30.0,0.8,11,0.0885608856088561,6.5,False,Percent
25,5,Terrell Owens,8,eliminated,6,3,25.0,30.0,0.8333333333333334,10,0.09578544061302684,6.5,False,Percent
25,6,Terrell Owens,8,eliminated,6,4,37.0,40.0,0.925,9,0.12091503267973856,3.0,False,Percent
25,7,Terrell Owens,8,eliminated,6,3,24.5,30.0,0.8166666666666667,8,0.11395348837209301,7.0,False,Percent
25,8,Terrell Owens,8,eliminated,6,3,25.5,30.0,0.85,6,0.16293929712460062,4.0,True,Percent
25,1,Victoria Arlen,9,eliminated,5,3,19.0,30.0,0.6333333333333333,13,0.0794979079497908,5.5,False,Percent
25,2,Victoria Arlen,9,eliminated,5,3,22.0,30.0,0.7333333333333333,13,0.08043875685557586,6.0,False,Percent
25,3,Victoria Arlen,9,eliminated,5,3,22.0,30.0,0.7333333333333333,11,0.09016393442622951,5.0,False,Percent
25,4,Victoria Arlen,9,eliminated,5,3,27.0,30.0,0.9,11,0.09963099630996311,2.0,False,Percent
25,5,Victoria Arlen,9,eliminated,5,3,27.0,30.0,0.9,10,0.10344827586206898,4.5,False,Percent
25,6,Victoria Arlen,9,eliminated,5,4,31.0,40.0,0.775,9,0.10130718954248366,6.5,False,Percent
25,7,Victoria Arlen,9,eliminated,5,3,28.5,30.0,0.95,8,0.1325581395348837,2.5,False,Percent
25,8,Victoria Arlen,9,eliminated,5,3,24.0,30.0,0.8,6,0.15335463258785942,5.0,False,Percent
25,9,Victoria Arlen,9,eliminated,5,3,28.0,30.0,0.9333333333333333,5,0.2074074074074074,3.0,True,Percent
25,1,Barbara Corcoran,2,eliminated,13,3,14.0,30.0,0.4666666666666667,13,0.058577405857740586,13.0,False,Percent
25,2,Barbara Corcoran,2,eliminated,13,3,17.0,30.0,0.5666666666666667,13,0.06215722120658135,13.0,True,Percent
25,1,Lindsey Stirling,99,finalist,2,3,22.0,30.0,0.7333333333333333,13,0.09205020920502091,1.5,False,Percent
25,2,Lindsey Stirling,99,finalist,2,3,22.5,30.0,0.75,13,0.08226691042047532,4.5,False,Percent
25,3,Lindsey Stirling,99,finalist,2,3,27.0,30.0,0.9,11,0.11065573770491804,1.0,False,Percent
25,4,Lindsey Stirling,99,finalist,2,3,26.0,30.0,0.8666666666666667,11,0.0959409594095941,3.0,False,Percent
25,5,Lindsey Stirling,99,finalist,2,3,28.0,30.0,0.9333333333333333,10,0.10727969348659006,3.0,False,Percent
25,6,Lindsey Stirling,99,finalist,2,4,40.0,40.0,1.0,9,0.13071895424836602,1.0,False,Percent
25,7,Lindsey Stirling,99,finalist,2,3,25.5,30.0,0.85,8,0.11860465116279069,6.0,False,Percent
25,8,Lindsey Stirling,99,finalist,2,3,27.0,30.0,0.9,6,0.17252396166134185,2.0,False,Percent
25,9,Lindsey Stirling,99,finalist,2,3,28.5,30.0,0.95,5,0.2111111111111111,2.0,False,Percent
25,10,Lindsey Stirling,99,finalist,2,4,40.0,40.0,1.0,4,0.2557729554628947,1.5,False,Percent
25,1,Debbie Gibson,2,eliminated,12,3,17.0,30.0,0.5666666666666667,13,0.0711297071129707,10.0,False,Percent
25,2,Debbie Gibson,2,eliminated,12,3,20.5,30.0,0.6833333333333333,13,0.07495429616087751,7.5,True,Percent
25,1,Nick Lachey,6,eliminated,9,3,18.0,30.0,0.6,13,0.07531380753138076,8.0,False,Percent
25,2,Nick Lachey,6,eliminated,9,3,19.0,30.0,0.6333333333333333,13,0.06946983546617916,11.5,False,Percent
25,3,Nick Lachey,6,eliminated,9,3,21.0,30.0,0.7,11,0.0860655737704918,8.0,False,Percent
25,4,Nick Lachey,6,eliminated,9,3,22.0,30.0,0.7333333333333333,11,0.08118081180811808,11.0,False,Percent
25,5,Nick Lachey,6,eliminated,9,3,22.0,30.0,0.7333333333333333,10,0.0842911877394636,10.0,False,Percent
25,6,Nick Lachey,6,eliminated,9,4,26.0,40.0,0.65,9,0.08496732026143791,9.0,True,Percent
25,1,Drew Scott,10,eliminated,4,3,16.0,30.0,0.5333333333333333,13,0.06694560669456066,11.0,False,Percent
25,2,Drew Scott,10,eliminated,4,3,20.5,30.0,0.6833333333333333,13,0.07495429616087751,7.5,False,Percent
25,3,Drew Scott,10,eliminated,4,3,23.0,30.0,0.7666666666666667,11,0.09426229508196722,3.5,False,Percent
25,4,Drew Scott,10,eliminated,4,3,24.0,30.0,0.8,11,0.0885608856088561,6.5,False,Percent
25,5,Drew Scott,10,eliminated,4,3,25.0,30.0,0.8333333333333334,10,0.09578544061302684,6.5,False,Percent
25,6,Drew Scott,10,eliminated,4,4,30.0,40.0,0.75,9,0.09803921568627451,8.0,False,Percent
25,7,Drew Scott,10,eliminated,4,3,28.5,30.0,0.95,8,0.1325581395348837,2.5,False,Percent
25,8,Drew Scott,10,eliminated,4,3,23.5,30.0,0.7833333333333333,6,0.1501597444089457,6.0,False,Percent
25,9,Drew Scott,10,eliminated,4,3,24.0,30.0,0.8,5,0.17777777777777778,5.0,False,Percent
25,10,Drew Scott,10,eliminated,4,4,37.5,40.0,0.9375,4,0.23978714574646376,4.0,True,Percent
25,1,Vanessa Lachey,7,eliminated,7,3,21.0,30.0,0.7,13,0.08786610878661087,3.0,False,Percent
